designation,Payment_Type,level,City,State,Company_Name
Brick Layer,Daily,beginner,Indore,Madhya Pradesh,Sarna-Handa
Brick Layer,Daily,beginner,Ahmedabad,Gujarat,Soman Inc
Brick Layer,Daily,beginner,Gurugram,Haryana,Sarin and Sons
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Boase Ltd
Brick Layer,Daily,beginner,Pune,Maharashtra,"Dani, Master and Sane"
Brick Layer,Bi-Weekly,beginner,Bengaluru,Karnataka,"Thakur, Amble and Divan"
Brick Layer,Daily,expert,Pune,Maharashtra,Raval and Sons
Brick Layer,,beginner,Madurai,Tamil Nadu,Boase PLC
Brick Layer,Daily,beginner,Jaipur,Rajasthan,"Viswanathan, Divan and Vohra"
Brick Layer,Daily,expert,Bengaluru,Karnataka,"Tata, Srinivasan and Ahluwalia"
Brick Layer,Daily,beginner,Noida,Uttar Pradesh,Sawhney-Dash
Brick Layer,Daily,beginner,Mumbai,Maharashtra,"Rastogi, Verma and Sha"
Brick Layer,Daily,expert,Mumbai,Maharashtra,"Bala, Sabharwal and Bhatnagar"
Labourer,Daily,beginner,Noida,Uttar Pradesh,Mand-Bhalla
Brick Layer,Bi-Weekly,beginner,Bengaluru,Karnataka,"Raj, Shroff and Chokshi"
Brick Layer,Daily,beginner,Bengaluru,Karnataka,"Singh, Chauhan and Sethi"
Brick Layer,Daily,beginner,Surat,Gujarat,Choudhury-Sen
Brick Layer,Daily,expert,Bengaluru,Karnataka,Hayer-Mane
Brick Layer,Daily,beginner,Ahmedabad,Gujarat,"Keer, Kothari and Chowdhury"
Brick Layer,Bi-Weekly,beginner,Bengaluru,Karnataka,"Karan, Seshadri and Malhotra"
Brick Layer,Daily,beginner,Greater Bengaluru Area,Karnataka,"Sankar, Anand and Wali"
Brick Layer,Daily,expert,Bengaluru,Karnataka,Kurian LLC
Brick Layer,Daily,expert,Hyderabad,Telangana,Upadhyay PLC
Brick Layer,Daily,beginner,Surat,Gujarat,"Gill, Ramanathan and Sarin"
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Goda and Sons
Brick Layer,Daily,beginner,Kolkata metropolitan area,West Bengal,Amble-Mall
Brick Layer,Daily,beginner,Bengaluru,Karnataka,"Agarwal, Ramanathan and Agate"
Brick Layer,Daily,expert,Mumbai,Maharashtra,"Mahal, Mannan and Khurana"
Brick Layer,Daily,beginner,Mumbai,Maharashtra,Sant and Sons
Brick Layer,Daily,beginner,Ahmedabad,Gujarat,Samra-Zacharia
Brick Layer,Daily,beginner,Gurugram,Haryana,"Srinivasan, Hayre and Bassi"
Brick Layer,Bi-Weekly,novice,Hyderabad,Telangana,Banerjee Group
Brick Layer,Daily,novice,Bengaluru,Karnataka,Chaudhary Ltd
Brick Layer,Daily,expert,Hyderabad,Telangana,Sachar-Rege
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Ahuja-Sarma
Brick Layer,Daily,beginner,Mumbai,Maharashtra,"Jhaveri, Koshy and Gour"
Painter,Daily,beginner,Ahmedabad,Gujarat,Kar-Khalsa
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Gade and Sons
Brick Layer,Daily,beginner,Sahibzada Ajit Singh Nagar,Punjab,Saxena-Chaudhry
Brick Layer,Daily,beginner,Bengaluru,Karnataka,"Magar, Kothari and Sagar"
Painter,Daily,expert,Bengaluru,Karnataka,Suri-Luthra
Brick Layer,Daily,beginner,Chennai,Tamil Nadu,Bose LLC
Brick Layer,Daily,expert,Noida,Uttar Pradesh,Ganguly LLC
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Dara-Deep
Labourer,Daily,beginner,Dehradun,Uttarakhand,"Chakrabarti, Varghese and Sawhney"
Painter,Daily,beginner,Chandigarh,India,Krish PLC
Brick Layer,Daily,beginner,Hyderabad,Telangana,Ramakrishnan-Khatri
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Bera-Hora
Painter,Daily,beginner,Bengaluru,Karnataka,Kalla PLC
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Venkataraman Ltd
Brick Layer,,beginner,Bengaluru,Karnataka,Borde-Dash
Painter,Daily,beginner,Hyderabad,Telangana,Rattan Group
Brick Layer,Daily,expert,Chennai,Tamil Nadu,Edwin Ltd
Brick Layer,Daily,beginner,Hyderabad,Telangana,Varma Inc
Painter,Daily,beginner,Bengaluru,Karnataka,"Sawhney, Keer and Buch"
Painter,Bi-Weekly,expert,Bengaluru,Karnataka,"Batra, Badami and Butala"
Brick Layer,Daily,beginner,Gurugram,Haryana,Johal LLC
Labourer,Daily,beginner,Chennai,Tamil Nadu,Taneja LLC
Painter,Daily,expert,Hyderabad,Telangana,Baral and Sons
Labourer,Daily,beginner,Vadodara,Gujarat,Chander-Kale
Labourer,Bi-Weekly,expert,Bengaluru,Karnataka,"Mangat, Manda and Hans"
Painter,Daily,beginner,Bengaluru,Karnataka,Bora-Yogi
Brick Layer,Daily,beginner,Hyderabad,Telangana,Agarwal Group
Labourer,Bi-Weekly,expert,Greater Bengaluru Area,Karnataka,Comar PLC
Painter,Daily,beginner,Hyderabad,Telangana,Kumer-Behl
Painter,Daily,beginner,Bengaluru,Karnataka,"Dutta, Ravel and Kara"
Painter,Daily,beginner,Hyderabad,Telangana,Gandhi and Sons
Brick Layer,Daily,expert,Mumbai,Maharashtra,Chada-Randhawa
Painter,Daily,beginner,Gurugram,Haryana,Guha-Ramakrishnan
Painter,Daily,beginner,Mumbai,Maharashtra,Ghose PLC
Painter,Daily,beginner,Noida,Uttar Pradesh,Thakkar-Barad
Factory Worker,Daily,beginner,Pune,Maharashtra,"Saraf, Solanki and Singhal"
Brick Layer,Daily,expert,Bengaluru,Karnataka,Sekhon-Kibe
Brick Layer,Daily,expert,Kolkata,West Bengal,"Sarkar, Kurian and Chada"
Brick Layer,Daily,expert,Chennai,Tamil Nadu,"Tak, Sharma and Mahal"
Labourer,Daily,novice,Hyderabad,Telangana,"Suri, Dara and Gopal"
Painter,Daily,beginner,Bengaluru,Karnataka,Walia Ltd
Brick Layer,Daily,beginner,Pune,Maharashtra,Baral-Bala
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Kata and Sons
Brick Layer,Daily,expert,Ahmedabad,Gujarat,"Sathe, Bhattacharyya and Atwal"
Brick Layer,Daily,expert,Noida,Uttar Pradesh,"Thakkar, Hayer and Barad"
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Balakrishnan-Raja
Brick Layer,Daily,beginner,Vadodara,Gujarat,Deshpande-Taneja
Painter,Daily,expert,Gurugram,Haryana,Sankar LLC
Painter,Daily,beginner,Pune,Maharashtra,"Wali, Dhillon and Deshmukh"
Painter,Bi-Weekly,beginner,Bengaluru,Karnataka,Dhillon Group
Painter,Daily,beginner,Bengaluru,Karnataka,Edwin-Dash
Brick Layer,Daily,beginner,Bengaluru,Karnataka,"Yogi, Sandal and Bala"
Brick Layer,Daily,novice,Noida,Uttar Pradesh,"Magar, Shere and Gaba"
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Contractor and Sons
Brick Layer,Daily,expert,Gurugram,Haryana,Kurian-Batra
Brick Layer,Daily,beginner,Noida,Uttar Pradesh,"Jayaraman, Gera and Sundaram"
Brick Layer,Daily,expert,Gurugram,Haryana,Chakraborty Group
Brick Layer,Daily,expert,Hyderabad,Telangana,"Sundaram, Dua and Behl"
Brick Layer,Daily,beginner,Noida,Uttar Pradesh,Tank LLC
Brick Layer,Daily,beginner,Noida,Uttar Pradesh,"Sule, Ramakrishnan and Sahota"
Brick Layer,Daily,expert,Noida,Uttar Pradesh,Roy-Sathe
Brick Layer,Daily,expert,Bengaluru,Karnataka,Saran-Bir
Brick Layer,Daily,novice,Bengaluru,Karnataka,Balay-Kalita
Brick Layer,Daily,expert,Bengaluru,Karnataka,"Seshadri, Sunder and Ganesan"
Brick Layer,Daily,beginner,Trivandrum,Kerala,Bhakta-Kata
Brick Layer,Daily,expert,Bengaluru,Karnataka,"Malhotra, Joshi and Walla"
Brick Layer,Daily,novice,Mumbai,Maharashtra,"Wable, Jhaveri and Viswanathan"
Brick Layer,Daily,expert,Mumbai,Maharashtra,Bath LLC
Brick Layer,Daily,expert,Thiruvananthapuram,Kerala,Toor PLC
Brick Layer,Daily,beginner,Coimbatore,Tamil Nadu,Kara-Suri
Brick Layer,Daily,expert,Mumbai,Maharashtra,Kata Inc
Brick Layer,Daily,expert,Pune,Maharashtra,Kaur-Sule
Brick Layer,Daily,expert,Ahmedabad,Gujarat,Tara LLC
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Manne-Khosla
Brick Layer,Daily,expert,Chennai,Tamil Nadu,"Bhagat, Kota and Subramanian"
Brick Layer,Daily,expert,Bengaluru,Karnataka,Sunder-Din
Brick Layer,Daily,expert,Hyderabad,Telangana,Chauhan Ltd
Brick Layer,Daily,expert,Bengaluru,Karnataka,Dubey Group
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Chaudhuri-Mannan
Brick Layer,Daily,expert,Mumbai,Maharashtra,Keer-Bath
Brick Layer,,beginner,Pune,Maharashtra,Venkataraman Ltd
Brick Layer,Daily,expert,Bengaluru,Karnataka,Sekhon-Dixit
Brick Layer,Daily,expert,Pune,Maharashtra,Bal-Bhavsar
Brick Layer,Daily,expert,Hyderabad,Telangana,"Luthra, Bera and Kumer"
Brick Layer,Monthly,expert,Hyderabad,Telangana,Bava PLC
Brick Layer,Daily,expert,Mumbai,Maharashtra,"Mallick, Varty and Sabharwal"
Brick Layer,Daily,expert,Jaipur,Rajasthan,"Raja, Bava and Thaker"
Brick Layer,Daily,beginner,New Delhi,Delhi,"Lanka, Roy and Varma"
Brick Layer,Daily,expert,Greater Bengaluru Area,Karnataka,Bava PLC
Brick Layer,Daily,expert,Kochi,Kerala,Bora Ltd
Brick Layer,Daily,expert,Bengaluru,Karnataka,Kadakia-Sachdev
Brick Layer,Daily,expert,Mumbai,Maharashtra,"Dutt, Manne and Luthra"
Brick Layer,Daily,expert,Pune,Maharashtra,Magar-Chanda
Brick Layer,Daily,expert,Bangalore Urban,Karnataka,Banerjee and Sons
Brick Layer,Daily,expert,Mumbai,Maharashtra,Mannan and Sons
Brick Layer,Daily,expert,Mangaluru,Karnataka,"Som, Shanker and Sathe"
Brick Layer,Daily,expert,Mumbai,Maharashtra,"Bose, Kurian and Bath"
Brick Layer,Daily,expert,Hyderabad,Telangana,"Tara, Seth and Bakshi"
Brick Layer,Daily,expert,Bengaluru,Karnataka,Dey-Kaul
Brick Layer,Daily,expert,Bengaluru,Karnataka,"Dass, Kata and Sastry"
Brick Layer,Daily,beginner,Nagercoil,Tamil Nadu,Ramesh-Taneja
Painter,Daily,expert,Chennai,Tamil Nadu,"Bansal, Joshi and Hans"
Brick Layer,Daily,expert,Bengaluru,Karnataka,Ganguly-Acharya
Brick Layer,Daily,expert,Noida,Uttar Pradesh,Bhavsar-Edwin
Brick Layer,Daily,beginner,Chandigarh,Chandigarh,Yogi-Bali
Brick Layer,Daily,expert,Bengaluru,Karnataka,Kapoor PLC
Brick Layer,Daily,expert,Pune,Maharashtra,Bhavsar Group
Brick Layer,Daily,beginner,Bengaluru,Karnataka,"Boase, Iyengar and Tara"
Brick Layer,Daily,expert,Mumbai,Maharashtra,Bajwa Group
Brick Layer,Daily,beginner,Jaipur,Rajasthan,Behl-Iyer
Brick Layer,Daily,expert,Noida,Uttar Pradesh,Saini PLC
Brick Layer,Daily,expert,Bengaluru,Karnataka,Shere-Goda
Brick Layer,Daily,novice,Mumbai,Maharashtra,Kapadia-Chadha
Painter,Daily,beginner,Bengaluru,Karnataka,Mammen-Kapadia
Painter,Daily,expert,Hyderabad,Telangana,Manda-Arora
Brick Layer,Daily,expert,Delhi,Delhi,Kumer Inc
Brick Layer,Daily,expert,Pune,Maharashtra,Bains-Andra
Painter,Daily,beginner,Navi Mumbai,Maharashtra,"Goel, Krishna and Saran"
Brick Layer,Daily,expert,Bengaluru,Karnataka,Ghosh LLC
Brick Layer,Daily,expert,Bengaluru,Karnataka,"Magar, Chatterjee and Thaker"
Brick Layer,Daily,expert,Hyderabad,Telangana,"Mani, Madan and Talwar"
Brick Layer,Bi-Weekly,expert,Bengaluru,Karnataka,Ghosh-Dhawan
Brick Layer,Daily,expert,Chennai,Tamil Nadu,Wali LLC
Painter,Daily,expert,Pune,Maharashtra,Kapadia PLC
Brick Layer,Daily,beginner,Ahmedabad,Gujarat,Dani-Sandhu
Brick Layer,Daily,beginner,Bangalore Urban,Karnataka,"Sampath, Shukla and Dugar"
Labourer,Daily,beginner,Ahmedabad,Gujarat,Char Ltd
Brick Layer,Daily,expert,Bengaluru,Karnataka,Bir Group
Brick Layer,Daily,expert,Hyderabad,Telangana,Loyal-Biswas
Brick Layer,Daily,beginner,Jammu,Jammu and Kashmir,"Tandon, Tandon and Sethi"
Painter,Daily,beginner,Hyderabad,Telangana,"Rajan, Devi and Rao"
Labourer,Daily,beginner,Pune,Maharashtra,Ahluwalia and Sons
Brick Layer,Daily,beginner,Mumbai,Maharashtra,Dube-Jain
Brick Layer,Daily,expert,Greater Bengaluru Area,Karnataka,Gade Ltd
Brick Layer,Daily,expert,Bengaluru,Karnataka,Kala and Sons
Factory Worker,Daily,novice,Mumbai,Maharashtra,Gupta-Sehgal
Painter,Daily,expert,Bangalore Urban,Karnataka,Ganesan Ltd
Brick Layer,Daily,expert,Noida,Uttar Pradesh,Andra-Hayre
Brick Layer,Daily,novice,Bangalore Urban,Karnataka,Jain-Talwar
Labourer,Daily,expert,Gurugram,Haryana,"Tank, Bali and Shroff"
Brick Layer,Daily,novice,Pune,Maharashtra,Mahajan-Upadhyay
Painter,Daily,expert,Bengaluru,Karnataka,Wadhwa-Roy
Painter,Daily,beginner,New Delhi,Delhi,Kade Ltd
Labourer,Daily,novice,Bengaluru,Karnataka,Varty and Sons
Brick Layer,Daily,beginner,Greater Bengaluru Area,Karnataka,Vig-Devan
Labourer,Daily,beginner,Noida,Uttar Pradesh,"Comar, Bajaj and Boase"
Painter,Daily,beginner,Bengaluru,Karnataka,Sibal-Dash
Painter,Daily,expert,Pune,Maharashtra,Sehgal and Sons
Painter,Daily,expert,Bengaluru,Karnataka,Basak-Gara
Painter,Daily,expert,Bengaluru,Karnataka,"Lad, Sunder and Kibe"
Painter,Daily,beginner,[],Puducherry,Bhat Group
Painter,Daily,beginner,New Delhi,Delhi,Raman-Karnik
Labourer,Daily,novice,Pune,Maharashtra,Barad-Thaker
Labourer,Daily,beginner,New Delhi,Delhi,"Dalal, Divan and Devi"
Labourer,Daily,novice,Gurugram,Haryana,Khurana Inc
Labourer,Daily,beginner,Noida,Uttar Pradesh,"Bali, Luthra and Thaker"
Labourer,Daily,beginner,Ahmedabad,Gujarat,Sen-Maharaj
Labourer,Daily,novice,Greater Bengaluru Area,Karnataka,Rajagopalan-Bobal
Brick Layer,Daily,expert,Chennai,Tamil Nadu,Chand PLC
Labourer,Daily,expert,Noida,Uttar Pradesh,"Banik, Ratta and Jain"
Labourer,Daily,expert,Noida,Uttar Pradesh,"Din, Thaman and Sachdev"
Painter,Daily,beginner,Hyderabad,Telangana,"Mane, Gupta and Dash"
Painter,Daily,beginner,Pune,Maharashtra,"Gola, Kibe and Kadakia"
Brick Layer,Daily,expert,Chennai,Tamil Nadu,Trivedi-Hayre
Painter,Daily,expert,Bengaluru,Karnataka,"Madan, Krishnan and Dutta"
Brick Layer,Daily,novice,Gurugram,Haryana,"Sibal, Kalita and Mani"
Labourer,Daily,beginner,Mumbai Metropolitan Region,Maharashtra,Thakkar LLC
Labourer,Daily,beginner,Chennai,Tamil Nadu,Deshpande-Mall
Painter,Daily,beginner,Bengaluru,Karnataka,Raval Inc
Labourer,Daily,novice,Greater Kolkata Area,West Bengal,Chaudhuri-Loyal
Painter,Daily,expert,Mumbai,Maharashtra,Apte LLC
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Agarwal-Sama
Brick Layer,Daily,beginner,Hyderabad,Telangana,Bhandari LLC
Brick Layer,Daily,beginner,Mumbai,Maharashtra,Mall-Bali
Brick Layer,Daily,expert,Chennai,Tamil Nadu,Chaudhary Ltd
Labourer,Daily,expert,Pune,Maharashtra,Kapur Ltd
Painter,Daily,expert,Bengaluru,Karnataka,Yohannan-Kanda
Painter,Daily,beginner,Pune,Maharashtra,Zacharia PLC
Brick Layer,Daily,beginner,Coimbatore,Tamil Nadu,Bala PLC
Brick Layer,Daily,novice,Noida,Uttar Pradesh,Krishna LLC
Painter,Daily,beginner,Gurugram,Haryana,Chopra-Edwin
Labourer,Daily,beginner,Kochi,Kerala,"Swaminathan, Sood and Bhardwaj"
Labourer,Daily,novice,Pune,Maharashtra,Mand-Rajagopalan
Brick Layer,Daily,expert,Bengaluru,Karnataka,"Venkataraman, Sinha and Karnik"
Labourer,Daily,beginner,Noida,Uttar Pradesh,Chaudhari PLC
Labourer,Daily,expert,Mumbai,Maharashtra,"Brahmbhatt, Bhasin and Mahajan"
Painter,Daily,beginner,Surat,Gujarat,Malhotra Ltd
Factory Worker,Daily,beginner,Hyderabad,Telangana,"Sankaran, Sankar and Bajaj"
Brick Layer,Daily,beginner,Bengaluru,Karnataka,"Tailor, Choudhary and Venkataraman"
Painter,Daily,expert,Greater Bengaluru Area,Karnataka,"Karnik, Deshpande and Balan"
Painter,Daily,novice,Bengaluru,Karnataka,"Cheema, Loyal and Setty"
Brick Layer,Daily,expert,Gurugram,Haryana,Shenoy LLC
Labourer,Daily,novice,Hyderabad,Telangana,Buch and Sons
Factory Worker,Daily,beginner,Hyderabad,Telangana,Wagle-Dube
Labourer,Daily,novice,Bengaluru,Karnataka,"Sathe, Lalla and Mahal"
Brick Layer,Daily,expert,Chennai,Tamil Nadu,"Dugar, Barad and Dayal"
Painter,Daily,expert,Chennai,Tamil Nadu,Baria-Garde
Painter,Daily,expert,Bengaluru,Karnataka,"Kumer, Mahajan and Mane"
Brick Layer,Daily,beginner,Pune,Maharashtra,Ghosh-Chaudhry
Painter,Daily,expert,Pune,Maharashtra,Mangal LLC
Painter,Daily,expert,Pune,Maharashtra,"Biswas, Baral and Contractor"
Brick Layer,Daily,expert,Bengaluru,Karnataka,"Dixit, Bail and Varma"
Brick Layer,Daily,expert,Mumbai,Maharashtra,Thakkar-Bahri
Labourer,Daily,beginner,Gurugram,Haryana,Goswami-Dhingra
Brick Layer,Daily,beginner,Pune,Maharashtra,"Lad, Chakrabarti and Sundaram"
Labourer,Daily,expert,Ahmedabad,Gujarat,Dugal-Bora
Labourer,Daily,expert,Bengaluru,Karnataka,Sharaf Group
Brick Layer,Daily,expert,Bengaluru,Karnataka,Kapoor Ltd
Painter,Daily,novice,Bengaluru,Karnataka,Dada-Krishna
Painter,Daily,expert,Bengaluru,Karnataka,"Kibe, Bakshi and Tiwari"
Painter,Daily,expert,Bengaluru,Karnataka,Randhawa LLC
Painter,Daily,novice,Noida,Uttar Pradesh,Buch and Sons
Painter,Daily,expert,Pune,Maharashtra,Lad-Ghosh
Labourer,Daily,expert,Bengaluru,Karnataka,"Sabharwal, Basu and Thaman"
Painter,Daily,expert,Chennai,Tamil Nadu,Dalal-Deol
Brick Layer,Daily,expert,Bengaluru,Karnataka,"Kala, Sodhi and Sundaram"
Painter,Daily,novice,Bengaluru,Karnataka,Sharaf-Halder
Painter,Daily,expert,Bengaluru,Karnataka,"Khare, Chahal and Som"
Painter,Daily,novice,Bengaluru,Karnataka,"Rau, Sani and Vala"
Painter,Bi-Weekly,beginner,Bengaluru,Karnataka,Johal-Kapoor
Painter,Daily,expert,Bengaluru,Karnataka,Khatri-Walla
Labourer,Daily,beginner,Chennai,Tamil Nadu,Kalla-Gupta
Painter,Daily,expert,Chennai,Tamil Nadu,Yohannan-Wable
Painter,Bi-Weekly,expert,Bengaluru,Karnataka,Uppal Ltd
Brick Layer,Daily,expert,Chennai,Tamil Nadu,"Tella, Khanna and Mani"
Painter,Daily,expert,Bengaluru,Karnataka,"Keer, Mall and Datta"
Painter,Daily,novice,Pune,Maharashtra,Tiwari Inc
Painter,Daily,expert,Chennai,Tamil Nadu,Wable Ltd
Painter,Daily,novice,Bengaluru,Karnataka,"Kamdar, Grover and Bahri"
Painter,Daily,expert,Bengaluru,Karnataka,Dara Ltd
Factory Worker,Daily,expert,Bengaluru,Karnataka,Sarma LLC
Painter,Daily,beginner,Thane,Maharashtra,Sant Group
Brick Layer,Daily,beginner,Hyderabad,Telangana,"Mand, Hans and Lad"
Painter,Daily,beginner,New Delhi,Delhi,Saha Inc
Painter,Daily,beginner,Bhopal,Madhya Pradesh,Varty-Dixit
Painter,Daily,beginner,Ahmedabad,Gujarat,Guha-Singh
Brick Layer,Daily,beginner,Pune,Maharashtra,Goel and Sons
Painter,Daily,expert,Chennai,Tamil Nadu,"Varty, Wali and Jha"
Brick Layer,Daily,expert,Mumbai,Maharashtra,Saxena-Thaker
Brick Layer,Daily,expert,Bengaluru,Karnataka,Hayer-Kapoor
Painter,Daily,beginner,Ahmedabad,Gujarat,"Dhar, Ram and Subramaniam"
Brick Layer,Daily,expert,Bengaluru,Karnataka,Raja PLC
Brick Layer,Daily,expert,Bengaluru,Karnataka,Sachdev-Barad
Labourer,Daily,expert,Greater Delhi Area,Delhi,Arora-Lata
Labourer,Daily,expert,Gurugram,Haryana,"Sandal, Tripathi and Boase"
Brick Layer,Daily,expert,Delhi,Delhi,Rajagopalan-Yogi
Brick Layer,Daily,expert,Bangalore Urban,Karnataka,"Lal, Grewal and Saha"
Painter,Daily,expert,Gurugram,Haryana,Bava-Kapoor
Labourer,Bi-Weekly,expert,Bengaluru,Karnataka,Mani and Sons
Brick Layer,Daily,expert,Pune,Maharashtra,"Bhatia, Jha and Singh"
Labourer,Daily,novice,Bengaluru,Karnataka,Hayer-Chandra
Labourer,Daily,expert,Bengaluru,Karnataka,Loyal PLC
Brick Layer,Daily,expert,Bengaluru,Karnataka,Deshpande and Sons
Brick Layer,Daily,expert,Pune,Maharashtra,Jani Group
Painter,Bi-Weekly,expert,Hyderabad,Telangana,"Baria, Ramachandran and Gala"
Labourer,Daily,expert,Noida,Uttar Pradesh,"Ahluwalia, Virk and Banik"
Painter,Daily,expert,Mumbai,Maharashtra,Gade-Kumer
Labourer,Daily,expert,Bengaluru,Karnataka,Dhaliwal-Gulati
Painter,Daily,expert,New Delhi,Delhi,"Saran, Thaman and Contractor"
Labourer,Daily,expert,Bengaluru,Karnataka,Gola and Sons
Brick Layer,Daily,expert,Pune,Maharashtra,"Dhingra, Thakur and Bakshi"
Brick Layer,Daily,expert,Delhi,Delhi,Wali-Gade
Labourer,Daily,expert,Hyderabad,Telangana,Sridhar LLC
Brick Layer,Daily,expert,New Delhi,Delhi,"Hegde, Suresh and Vora"
Labourer,Daily,expert,Noida,Uttar Pradesh,"Thaker, Talwar and Goyal"
Painter,Daily,expert,Hyderabad,Telangana,"Malhotra, Guha and Gaba"
Painter,Daily,expert,Navi Mumbai,Maharashtra,Varma-Dyal
Painter,Daily,novice,New Delhi,Delhi,Tailor-Thakur
Labourer,Daily,expert,Bengaluru,Karnataka,Dash-Chada
Labourer,Daily,novice,Hyderabad,Telangana,Tandon-Suresh
Brick Layer,Daily,novice,Bengaluru,Karnataka,"Char, Sarraf and Varughese"
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Dar-Badal
Painter,Daily,beginner,Coimbatore,Tamil Nadu,"Hora, Deshpande and Walia"
Painter,Daily,expert,Noida,Uttar Pradesh,Dash LLC
Painter,Daily,expert,Chennai,Tamil Nadu,Sridhar-Lalla
Painter,Daily,expert,Gurugram,Haryana,"Dayal, Srinivasan and Srinivas"
Brick Layer,Daily,novice,Pune,Maharashtra,Hora Ltd
Painter,Bi-Weekly,expert,New Delhi,Delhi,"Aggarwal, Taneja and Sandal"
Brick Layer,Daily,novice,Hyderabad,Telangana,"Mann, Chaudhary and Sen"
Painter,Daily,expert,Chennai,Tamil Nadu,Kara Ltd
Labourer,Daily,novice,Mumbai,Maharashtra,Sani-Borra
Painter,Daily,expert,Bengaluru,Karnataka,Bandi Group
Brick Layer,Daily,expert,Ahmednagar,Maharashtra,Barman LLC
Labourer,Daily,novice,Bengaluru,Karnataka,"Bhagat, Saran and Gera"
Labourer,Daily,beginner,Rajkot,Gujarat,Lad-Contractor
Painter,Daily,novice,Hyderabad,Telangana,Chahal Inc
Brick Layer,Daily,expert,Chennai,Tamil Nadu,Sarraf-Dhar
Brick Layer,Daily,expert,Bengaluru,Karnataka,Bawa-Sharma
Labourer,Daily,expert,Midnapore,West Bengal,"Saxena, Sheth and Gupta"
Painter,Daily,beginner,Gurugram,Haryana,Shankar and Sons
Labourer,Daily,expert,Ghaziabad,Uttar Pradesh,"Gole, Iyer and Malhotra"
Brick Layer,Daily,beginner,Hyderabad,Telangana,"Bajaj, Dash and Bhatnagar"
Labourer,Daily,beginner,Thane,Maharashtra,"Kulkarni, Rana and Seshadri"
Painter,Daily,expert,Bengaluru,Karnataka,Deshmukh Group
Labourer,Daily,expert,Hyderabad,Telangana,Bhargava-Gara
Brick Layer,Bi-Weekly,expert,Hyderabad,Telangana,"Kale, Kant and Korpal"
Labourer,Daily,expert,Bengaluru,Karnataka,Gill-Ganguly
Brick Layer,Daily,novice,Bengaluru,Karnataka,Raju LLC
Painter,Daily,novice,Delhi,Delhi,Deshpande-Kohli
Brick Layer,Daily,expert,Bengaluru,Karnataka,Brahmbhatt-Shenoy
Brick Layer,Daily,expert,Hyderabad,Telangana,Boase-Din
Painter,Daily,novice,Hyderabad,Telangana,Garde-Ramachandran
Painter,Daily,beginner,Bengaluru,Karnataka,"Talwar, Yogi and Chowdhury"
Painter,Daily,expert,Mumbai,Maharashtra,"Goel, Hegde and Singhal"
Brick Layer,Daily,novice,Kolkata,West Bengal,"Dar, Jaggi and Sahni"
Painter,Daily,expert,Noida,Uttar Pradesh,Devan-Kumer
Brick Layer,Daily,expert,Bengaluru,Karnataka,Ghose Ltd
Labourer,Daily,novice,Hyderabad,Telangana,Dyal-Buch
Labourer,Daily,novice,Gurugram,Haryana,Suri and Sons
Brick Layer,Daily,expert,Bengaluru,Karnataka,"Mand, Hari and Samra"
Labourer,Daily,expert,Mumbai,Maharashtra,Mallick and Sons
Brick Layer,Daily,expert,Noida,Uttar Pradesh,Kuruvilla Group
Painter,Daily,expert,Pune/Pimpri-Chinchwad Area,Maharashtra,Goswami-Dixit
Labourer,Daily,novice,Mumbai,Maharashtra,Chacko Inc
Brick Layer,Daily,beginner,Chandigarh,India,Grewal LLC
Brick Layer,Daily,expert,Delhi,Delhi,"Sarin, Dhaliwal and Ratti"
Labourer,Daily,expert,Bengaluru,Karnataka,"Golla, Ramanathan and Kala"
Brick Layer,Daily,expert,Chennai,Tamil Nadu,"Tandon, Baria and Chadha"
Brick Layer,Daily,novice,Ahmedabad,Gujarat,Butala LLC
Brick Layer,Daily,expert,Mumbai,Maharashtra,Borah-Bir
Labourer,Daily,expert,Mumbai,Maharashtra,"Johal, Dhingra and Jain"
Labourer,Daily,expert,Pune,Maharashtra,Anne and Sons
Painter,Daily,expert,Chennai,Tamil Nadu,"Mannan, Jayaraman and Chander"
Brick Layer,Daily,novice,Chennai,Tamil Nadu,Sani Inc
Painter,Daily,beginner,Mumbai,Maharashtra,"Tandon, Dua and Ganguly"
Labourer,Daily,beginner,Hyderabad,Telangana,Rajan Inc
Brick Layer,Daily,expert,Pune,Maharashtra,"Krishnan, Goda and Basak"
Brick Layer,Daily,beginner,Pune,Maharashtra,Wali-Thakkar
Labourer,Daily,expert,Hyderabad,Telangana,Char-Dey
Labourer,Daily,expert,Bengaluru,Karnataka,Chand-Saxena
Labourer,Daily,expert,Bengaluru,Karnataka,Setty-Sabharwal
